date,TweetId,Tweet,created_at,geo,place,coordinates,location
2020-12-10  13:37,1189614277012922370,@MuhindiJuma ten out of ten,2019-10-30 18:45:20,,,,everywhere
2020-12-10  13:37,1189613081925734401,@inclhmptn Gotta be on Twitter to water your plant emoji,2019-10-30 18:40:35,,,,everywhere
2020-12-10  13:37,1189608830033940481,@mxmtoon The energy we all need to bring to our own Tweets,2019-10-30 18:23:41,,,,everywhere
2020-12-10  13:37,1189607177025134593,"@dnlimn_ 1. #WeMetOnTwitter
2. Meet IRL 
3. 🥰💓💖💗💞💘💘💓❤️💙💚🧡🧡💞💓💖💕💘💞",2019-10-30 18:17:07,,,,everywhere
2020-12-10  13:37,1189602566201643009,@darrelltaylorst Wouldn't be opposed,2019-10-30 17:58:48,,,,everywhere
2020-12-10  13:37,1189582944475713537,@theybangtan https://t.co/216fz5DNcY,2019-10-30 16:40:50,,,,everywhere
2020-12-10  13:37,1189296535508574208,@Jazzbug20 this Tweet is a vibe,2019-10-29 21:42:44,,,,everywhere
2020-12-10  13:37,1189295142307618816,@FairyLulllaby could do it with your eyes closed,2019-10-29 21:37:12,,,,everywhere
2020-12-10  13:37,1189292515083591680,@XXXRTD5 Basically a chef now,2019-10-29 21:26:46,,,,everywhere
2020-12-10  13:37,1189291354800689153,@prominentbabee You could be an actor,2019-10-29 21:22:09,,,,everywhere
2020-12-10  13:37,1189289837041520641,@noturwaifu69 Why get the ring when you can get the Retweet,2019-10-29 21:16:07,,,,everywhere
2020-12-10  13:37,1189288936914522112,"@Oye440 Don't need TV, do need popcorn",2019-10-29 21:12:33,,,,everywhere
2020-12-10  13:37,1189287038018883584,@cult_of_rezz Morse code dot dot dashed so EDM could beep beep boop,2019-10-29 21:05:00,,,,everywhere
2020-12-10  13:37,1189286479157252102,"@grlalx this  

is how to

~feel~ Tweets",2019-10-29 21:02:47,,,,everywhere
2020-12-10  13:37,1189226081406083073,"Sharing Tweets in DMs is our love language. Today, for Android users, we’re making that easier.",2019-10-29 17:02:47,,,,everywhere
2020-12-10  13:37,1188936412843954187,@yoonminfocus You know what they say... go with your gut. Or butt in this case.,2019-10-28 21:51:44,,,,everywhere
2020-12-10  13:37,1188921427195506689,@Freshhkiicks Twitter heard it first too,2019-10-28 20:52:11,,,,everywhere
2020-12-10  13:37,1188921001012281344,@mikeyguthneck eyes are very wet,2019-10-28 20:50:30,,,,everywhere
2020-12-10  13:37,1188914971591299074,@TylerJCameron3 Bookmark!,2019-10-28 20:26:32,,,,everywhere
2020-12-10  13:37,1188913809559298048,@insideotears a real self-starter,2019-10-28 20:21:55,,,,everywhere
2020-12-10  13:37,1188909185632784385,@geosnugget internal stan Twitter alarm clock,2019-10-28 20:03:33,,,,everywhere
2020-12-10  13:37,1188907708881215490,@AngryBlackLady singing this version forever,2019-10-28 19:57:41,,,,everywhere
2020-12-10  13:37,1188896138012823553,@moreofcee Got a question? Your followers got you,2019-10-28 19:11:42,,,,everywhere
2020-12-10  13:37,1188895063897788416,@JamieLConnolly Enjoyed this Tweet. Loved this Tweet. This Tweet made us happy.,2019-10-28 19:07:26,,,,everywhere
2020-12-10  13:37,1188894450812162048,@MarcosSOTS King for a day? Could be fun,2019-10-28 19:05:00,,,,everywhere
2020-12-10  13:37,1188890790925361155,@warpedelrey Sorion goals,2019-10-28 18:50:27,,,,everywhere
2020-12-10  13:37,1188888927354134535,@ChikoritaCheez you miss 100% of the replies you don't send,2019-10-28 18:43:03,,,,everywhere
2020-12-10  13:37,1188887857479462919,@kindahungrym not a dry eye on the timeline,2019-10-28 18:38:48,,,,everywhere
2020-12-10  13:37,1187816095924867074,@austinnotduncan we're with you in spirit,2019-10-25 19:40:00,,,,everywhere
2020-12-10  13:37,1187813933974990859,@bIondiewasabi literal chemistry in the DMs,2019-10-25 19:31:25,,,,everywhere
2020-12-10  13:37,1187809732943372289,@AmberScholl And we all Tweeted happily ever after,2019-10-25 19:14:43,,,,everywhere
2020-12-10  13:37,1187806610628005897,@THAT_JUAN_BOY thank you for your service,2019-10-25 19:02:19,,,,everywhere
2020-12-10  13:37,1187804872210632704,@syafiyizady @TheEllenShow the selfie of the decade,2019-10-25 18:55:24,,,,everywhere
2020-12-10  13:37,1187803614011691013,@JeffKasanoff https://t.co/XxDGwkFU9k,2019-10-25 18:50:24,,,,everywhere
2020-12-10  13:37,1187391549853831169,@Scottcrates but so is Rudolph,2019-10-24 15:33:00,,,,everywhere
2020-12-10  13:37,1187130816230506497,@jaicabajar That Tweet is the perfect fit 💙,2019-10-23 22:16:57,,,,everywhere
2020-12-10  13:37,1187085529227186178,@UncleDuke1969 eggs marks the Tweet,2019-10-23 19:16:59,,,,everywhere
2020-12-10  13:37,1187081402887610369,"@adwait__samir been there, seen it, Retweeted it",2019-10-23 19:00:36,,,,everywhere
2020-12-10  13:37,1187062631028477952,@abod_alnasr at least you're still learning,2019-10-23 17:46:00,,,,everywhere
2020-12-10  13:37,1187057568767774720,@JksGabar Imagine the push notifications,2019-10-23 17:25:53,,,,everywhere
2020-12-10  13:37,1187056189214990336,"@zellieimani start here 

that's the reply",2019-10-23 17:20:24,,,,everywhere
2020-12-10  13:37,1187054754373001218,@mandiprz16 Tweets are the way to the heart,2019-10-23 17:14:42,,,,everywhere
2020-12-10  13:37,1187051775062396928,@28tinytommo he's been lurking,2019-10-23 17:02:52,,,,everywhere
2020-12-10  13:37,1187049755391791105,@crashley74 we-,2019-10-23 16:54:50,,,,everywhere
2020-12-10  13:37,1187049009933881345,"@grandayy This task, a grueling one",2019-10-23 16:51:52,,,,everywhere
2020-12-10  13:37,1187047902436380672,"@quintabrunson “That's it, that's the Tweet” hits a little different when you say it like this",2019-10-23 16:47:28,,,,everywhere
2020-12-10  13:37,1187047477209436161,@sunriseharry Brave of you to assume he didn't use his index finger,2019-10-23 16:45:47,,,,everywhere
2020-12-10  13:37,1187046021316141056,@Krazygioo https://t.co/WJiGmTWyYc,2019-10-23 16:40:00,,,,everywhere
2020-12-10  13:37,1187039880687300609,@moonchildseoks the other likes cancel it out,2019-10-23 16:15:36,,,,everywhere
2020-12-10  13:37,1187037014731972608,@FactSoup fact,2019-10-23 16:04:13,,,,everywhere
2020-12-10  13:37,1186754790161879041,@matchu_chutrain all in this together,2019-10-22 21:22:45,,,,everywhere
2020-12-10  13:37,1186751160574730242,"@YungGiorno pulled up, but there was no free parking",2019-10-22 21:08:20,,,,everywhere
2020-12-10  13:37,1186749789913915400,@zaideyharris when it hits close to home x2,2019-10-22 21:02:53,,,,everywhere
2020-12-10  13:37,1186702952452546562,@jaybrzy95 all-nighter all day,2019-10-22 17:56:46,,,,everywhere
2020-12-10  13:37,1186700367074971648,@foreverrain__ I've come to Tweet with you again,2019-10-22 17:46:29,,,,everywhere
2020-12-10  13:37,1186699294725697536,@romayojr but just in time for spooky szn,2019-10-22 17:42:14,,,,everywhere
2020-12-10  13:37,1186697903600881664,@bottlerocket dark before the dawn,2019-10-22 17:36:42,,,,everywhere
2020-12-10  13:37,1186697375139524608,@midnightjimini never say never,2019-10-22 17:34:36,,,,everywhere
2020-12-10  13:37,1186697240108093440,@musab009007 the wait is over,2019-10-22 17:34:04,,,,everywhere
2020-12-10  13:37,1186697132046082048,"@spookedgracie night night, don't let your feed get bright",2019-10-22 17:33:38,,,,everywhere
2020-12-10  13:37,1186696062347567105,@vanilataehyungg @dopaminyoongi TODAY,2019-10-22 17:29:23,,,,everywhere
2020-12-10  13:37,1186695524021194752,@alexmaxham October felt spooky,2019-10-22 17:27:15,,,,everywhere
2020-12-10  13:37,1186693655593025539,@Shwize we got you fam,2019-10-22 17:19:49,,,,everywhere
2020-12-10  13:37,1186690182017437696,"Welcome to the dark side, Android users. You can now go lights out on Twitter. https://t.co/RpvstZvdnr",2019-10-22 17:06:01,,,,everywhere
2020-12-10  13:37,1186667482553245698,@PaulCobler for the people,2019-10-22 15:35:49,,,,everywhere
2020-12-10  13:37,1186665730969870337,@thatonebritt_ we'll always be up,2019-10-22 15:28:52,,,,everywhere
2020-12-10  13:37,1186405487757217792,@ryan_micheale took one for the team. twice.,2019-10-21 22:14:45,,,,everywhere
2020-12-10  13:37,1186403712576774144,@yohjistan WE thought,2019-10-21 22:07:42,,,,everywhere
2020-12-10  13:37,1186402452922421248,@Sydney_Talker PPT (Protect Pinned Tweets),2019-10-21 22:02:41,,,,everywhere
2020-12-10  13:37,1186401189069500422,@tokiotrev Tone of a Tweet could be an advanced placement class,2019-10-21 21:57:40,,,,everywhere
2020-12-10  13:37,1186399155796754433,@comicklaus Hyperfixation: Into the Twitter-verse,2019-10-21 21:49:35,,,,everywhere
2020-12-10  13:37,1186397952509730816,@Joust_A_Minute One minute down = one minute until you can Tweet again,2019-10-21 21:44:48,,,,everywhere
2020-12-10  13:37,1186391655672352768,@MouseWithTimbs Tweets gotta glow up with you,2019-10-21 21:19:47,,,,everywhere
2020-12-10  13:37,1186391457701269506,@abbygov From one screen to the next,2019-10-21 21:19:00,,,,everywhere
2020-12-10  13:37,1186319063540256770,"@mashirakos Hope he's having a good morning, as he should",2019-10-21 16:31:20,,,,everywhere
2020-12-10  13:37,1186318369756274688,@Avalanche100T set the vibe for free here,2019-10-21 16:28:34,,,,everywhere
2020-12-10  13:37,1186312798239899653,"@dumbbitchcarys on brand, all the time",2019-10-21 16:06:26,,,,everywhere
2020-12-10  13:37,1185666351676973056,"RT @offbrandversace: Me: Damn i really need to do my essay 

Also me:  https://t.co/RnUECXuKqM",2019-10-19 21:17:41,,,,everywhere
2020-12-10  13:37,1185355929115488256,@ScottGreenfield but listen closely and you can hear the faint melody of riiise and shiine,2019-10-19 00:44:11,,,,everywhere
2020-12-10  13:37,1185354397913452544,"@heartlle Tweet to self, smart",2019-10-19 00:38:05,,,,everywhere
2020-12-10  13:37,1185353262137917441,@bbygirllpostz song of the year,2019-10-19 00:33:35,,,,everywhere
2020-12-10  13:37,1185351926143012864,"@dreyprint hello, it's called passion",2019-10-19 00:28:16,,,,everywhere
2020-12-10  13:37,1185350842834026496,@CharlesWieand ...naturally?,2019-10-19 00:23:58,,,,everywhere
2020-12-10  13:37,1185350036529410048,@SawyerKnight https://t.co/UkG4BgLkMm,2019-10-19 00:20:46,,,,everywhere
2020-12-10  13:37,1185349163644440578,@TessaViolet niche but so informative,2019-10-19 00:17:17,,,,everywhere
2020-12-10  13:37,1185291963723063296,@StixilFox mission accomplished,2019-10-18 20:30:00,,,,everywhere
2020-12-10  13:37,1185289193360166913,@kingyeahmi3 heart skipped a beat at #4,2019-10-18 20:18:59,,,,everywhere
2020-12-10  13:37,1185275712628023296,@joshraclaw perfect endorsement,2019-10-18 19:25:25,,,,everywhere
2020-12-10  13:37,1185270942605500416,@local__celeb https://t.co/M0Jn86qGNN,2019-10-18 19:06:28,,,,everywhere
2020-12-10  13:37,1185269447398965250,@thoughtsofaphd now this is a real thesis,2019-10-18 19:00:32,,,,everywhere
2020-12-10  13:37,1185265790024597505,@solelunastro stay safe out there,2019-10-18 18:46:00,,,,everywhere
2020-12-10  13:37,1185264250635329543,@mfuehrme hard (candy) no,2019-10-18 18:39:53,,,,everywhere
2020-12-10  13:37,1185262361130741760,@TylerDinucci the drama on geocaching Twitter is *chef's kiss*,2019-10-18 18:32:22,,,,everywhere
2020-12-10  13:37,1185261527156301826,@Alpharad what a journey,2019-10-18 18:29:03,,,,everywhere
2020-12-10  13:37,1185029191152160769,RT @latewithlilly: Me laughing on Twitter at 3am when I should be asleep 😂 https://t.co/Qewadtmcsb,2019-10-18 03:05:50,,,,everywhere
2020-12-10  13:37,1184932595345379329,@_becca_mitchell family that Tweets together stays together,2019-10-17 20:42:00,,,,everywhere
2020-12-10  13:37,1184930218114457600,@humangohil 🎶 a whole new world,2019-10-17 20:32:33,,,,everywhere
2020-12-10  13:37,1184927561790509057,@CjayyTaughtHer news with a side of tea,2019-10-17 20:22:00,,,,everywhere
2020-12-10  13:37,1184926240383340544,@freshhel why not both,2019-10-17 20:16:45,,,,everywhere
2020-12-10  13:37,1184925270324760576,@maddbrown1 playing it on repeat,2019-10-17 20:12:53,,,,everywhere
2020-12-10  13:37,1184923865824317441,@TigNotaro so many questions,2019-10-17 20:07:19,,,,everywhere
2020-12-10  13:37,1184922926480580608,"@dayatpiliang cats say, let's see those likes roll in",2019-10-17 20:03:35,,,,everywhere
2020-12-10  13:37,1184629688200765441,@HayleyKiyoko time for a quick demo,2019-10-17 00:38:21,,,,everywhere
2020-12-10  13:37,1184628874270990338,"@gloomfather their love ebbs and flows, but virality is forever",2019-10-17 00:35:07,,,,everywhere
2020-12-10  13:37,1184627591770185728,@trashytozier that would do it,2019-10-17 00:30:01,,,,everywhere
2020-12-10  13:37,1184626533060755463,@mrmedina entertainment,2019-10-17 00:25:49,,,,everywhere
2020-12-10  13:37,1184625438943043584,@HassanNatha 🎶 here comes the Tweet,2019-10-17 00:21:28,,,,everywhere
2020-12-10  13:37,1184594413265272832,@7Osharry Harry stans bring the fam together,2019-10-16 22:18:11,,,,everywhere
2020-12-10  13:37,1184593634093654019,"@amanda_c_rae #WeMetOnTwitter, you know what to do",2019-10-16 22:15:05,,,,everywhere
2020-12-10  13:37,1184593077526241280,@taestychai when you sneak up on yourself,2019-10-16 22:12:53,,,,everywhere
2020-12-10  13:37,1184583191639810048,@ValaAfshar stay learning,2019-10-16 21:33:36,,,,everywhere
2020-12-10  13:37,1184581254555017217,@alexisscarrasco #WeMetOnTwitter mood,2019-10-16 21:25:54,,,,everywhere
2020-12-10  13:37,1184578434955173894,@quintabrunson sorry to this Tweet,2019-10-16 21:14:41,,,,everywhere
2020-12-10  13:37,1184576864020566017,@FUCCl we did that,2019-10-16 21:08:27,,,,everywhere
2020-12-10  13:37,1184575913058603008,@nehathemartian pour a beaker out for this Tweet 🧪,2019-10-16 21:04:40,,,,everywhere
2020-12-10  13:37,1184219900065308672,"@harsha85 but did they go 20 unbeaten?

https://t.co/AfzOrsiOmJ",2019-10-15 21:30:00,,,,everywhere
2020-12-10  13:37,1184214631595859970,"@RouzainaLazkani you showed us

https://t.co/0XWrAZUqrJ",2019-10-15 21:09:04,,,,everywhere
2020-12-10  13:37,1184214631277051906,"@elias_mcfc okay

https://t.co/0kywLg9L2n",2019-10-15 21:09:04,,,,everywhere
2020-12-10  13:37,1184214631272927233,"@SillyGolbrock how was it?

https://t.co/XGKcLeqgKQ",2019-10-15 21:09:04,,,,everywhere
2020-12-10  13:37,1184206341155545089,"@OlabodeLA creating community since day 1

https://t.co/VsQOoTuvXf",2019-10-15 20:36:07,,,,everywhere
2020-12-10  13:37,1184205813138841606,@Ngetich_k_peter https://t.co/yYDWqrays7,2019-10-15 20:34:01,,,,everywhere
2020-12-10  13:37,1184205812564148225,"@YourBuddyLew hope your 2015 Christmas was everything

https://t.co/9KK017I5ZP",2019-10-15 20:34:01,,,,everywhere
2020-12-10  13:37,1184203637549125632,"@adedamola_op good advice

https://t.co/8zecfjreGg",2019-10-15 20:25:23,,,,everywhere
2020-12-10  13:37,1184202468206485504,"@lorrie_e *Tweet, Lorrie, *Tweet

https://t.co/zr1IYBGUj9",2019-10-15 20:20:44,,,,everywhere
2020-12-10  13:37,1184202400531439617,"@Wix hooked on *Twitter

https://t.co/Wa8UvZg5uS",2019-10-15 20:20:28,,,,everywhere
2020-12-10  13:37,1184201552547983368,@LUCIANOBABIE https://t.co/qzDP5zNs2Z,2019-10-15 20:17:06,,,,everywhere
2020-12-10  13:37,1184201458692100099,"@benj_amin11 got it

https://t.co/hbedK6Td63",2019-10-15 20:16:43,,,,everywhere
2020-12-10  13:37,1184201426316283904,@vitaminwater Tweets to love instead,2019-10-15 20:16:36,,,,everywhere
2020-12-10  13:37,1184195964241883137,"@itz_Tomie tell us more about this dream

https://t.co/V4od3ti0JX",2019-10-15 19:54:53,,,,everywhere
2020-12-10  13:37,1184194185945145349,"@emilysbasic sorry for your loss

https://t.co/O2ubBtls8x",2019-10-15 19:47:49,,,,everywhere
2020-12-10  13:37,1184194161047752705,"@terilyns68 how are the Eagles this year?

https://t.co/el9ysdkKix",2019-10-15 19:47:43,,,,everywhere
2020-12-10  13:37,1184189961278513155,"Remember your first Tweet?

We do!",2019-10-15 19:31:02,,,,everywhere
2020-12-10  13:37,1182766211110785024,"@UgwunnaEjikem sigh, and Tweet on",2019-10-11 21:13:34,,,,everywhere
2020-12-10  13:37,1182765736416153606,🎶 Return of the Mac. 🎶,2019-10-11 21:11:40,,,,everywhere
2020-12-10  13:37,1182764261086584832,@JonasConcerts the Twitterverse heard you,2019-10-11 21:05:49,,,,everywhere
2020-12-10  13:37,1182762913959948289,"@erichwithach ""you'll see""",2019-10-11 21:00:28,,,,everywhere
2020-12-10  13:37,1182761575960240133,@icedoutomnitrix that's bloody brilliant,2019-10-11 20:55:09,,,,everywhere
2020-12-10  13:37,1182760413202649088,@DylanGelula Dylan with the hack,2019-10-11 20:50:31,,,,everywhere
2020-12-10  13:37,1182758100320817152,@28tinytommo sorry to this *stan,2019-10-11 20:41:20,,,,everywhere
2020-12-10  13:37,1180291734762221569,@RyanAbe cross it off the Tweet list,2019-10-05 01:20:52,,,,everywhere
2020-12-10  13:37,1180290855149563904,@samcorb Babe always knows,2019-10-05 01:17:23,,,,everywhere
2020-12-10  13:37,1180289739754074112,"@danialzz__ when you can't read her mind, read Twitter",2019-10-05 01:12:57,,,,everywhere
2020-12-10  13:37,1180247237726572545,@ChooksEmmanuel Spooks Emman-hell,2019-10-04 22:24:04,,,,everywhere
2020-12-10  13:37,1180246756723843072,@bloggeryanke ghost blogger,2019-10-04 22:22:09,,,,everywhere
2020-12-10  13:37,1180246739548139520,@WBHomeEnt corworner bros,2019-10-04 22:22:05,,,,everywhere
2020-12-10  13:37,1180244210278191105,@FreeformTV The boooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo… https://t.co/jDZtCC770Y,2019-10-04 22:12:02,,,,everywhere
2020-12-10  13:37,1180220101498478594,@JohnDeere Jawn of the Dead,2019-10-04 20:36:14,,,,everywhere
2020-12-10  13:37,1180220000776441864,@JackBox Paranormal Jacktivity,2019-10-04 20:35:50,,,,everywhere
2020-12-10  13:37,1180219794282483712,@junirachmatp Monster Mat,2019-10-04 20:35:01,,,,everywhere
2020-12-10  13:37,1180219589482946561,@coreyclouds Gory Corey,2019-10-04 20:34:12,,,,everywhere
2020-12-10  13:37,1180219538190819342,@wackiana Ghouliana,2019-10-04 20:33:59,,,,everywhere
2020-12-10  13:37,1180219352915812353,@fabiarelyy Fabcula,2019-10-04 20:33:15,,,,everywhere
2020-12-10  13:37,1180219289653174274,@noahlevy13 NoahlEVILy13,2019-10-04 20:33:00,,,,everywhere
2020-12-10  13:37,1180219213627166720,@luca_depalma SPOOKa,2019-10-04 20:32:42,,,,everywhere
2020-12-10  13:37,1180219121352482817,@Moeaziz45 BOOhammad,2019-10-04 20:32:20,,,,everywhere
2020-12-10  13:37,1180181030864670720,@Drumstick Doomstick,2019-10-04 18:00:59,,,,everywhere
2020-12-10  13:37,1180180963889954817,@Wix Wicked Wix of the West,2019-10-04 18:00:43,,,,everywhere
2020-12-10  13:37,1180180904225976320,@BlueJays Toronto BOO Jays,2019-10-04 18:00:28,,,,everywhere
2020-12-10  13:37,1180180813457055746,@VishnuMVi VishGHOUL,2019-10-04 18:00:07,,,,everywhere
2020-12-10  13:37,1180180740144848896,@i_kiwifruit Hollyween 🕸,2019-10-04 17:59:49,,,,everywhere
2020-12-10  13:37,1180175806544453633,@TheFazk1 FazDay the 13th,2019-10-04 17:40:13,,,,everywhere
2020-12-10  13:37,1180175708003454976,@Stafoh StAAAAAAAAAAfoh,2019-10-04 17:39:50,,,,everywhere
2020-12-10  13:37,1180175614667563008,@ItzFantin Fantinstein,2019-10-04 17:39:27,,,,everywhere
2020-12-10  13:37,1180173164392976386,@Darkenx_ @WaifuVisualz Afraid of the Darkenx_,2019-10-04 17:29:43,,,,everywhere
2020-12-10  13:37,1180171958270545920,@mkobach BATthew,2019-10-04 17:24:56,,,,everywhere
2020-12-10  13:37,1180171890930917377,@Jaiveer47196252 Javi-SCARE,2019-10-04 17:24:39,,,,everywhere
2020-12-10  13:37,1180171302713413632,@SirajAHashmi siraji board,2019-10-04 17:22:19,,,,everywhere
2020-12-10  13:37,1180171207984979970,@JohnSwanYT John Mindspawn Swan,2019-10-04 17:21:57,,,,everywhere
2020-12-10  13:37,1180169748463706112,@Tezunoh tez or treat,2019-10-04 17:16:09,,,,everywhere
2020-12-10  13:37,1180169675583430658,@yaboyojake ya-boy-jake-o-lantern,2019-10-04 17:15:51,,,,everywhere
2020-12-10  13:37,1180169532746473472,"@IronSword17 you're right, this is pretty scary",2019-10-04 17:15:17,,,,everywhere
2020-12-10  13:37,1180169279926349825,@TJ_Big_Nips Tyler Spookyland,2019-10-04 17:14:17,,,,everywhere
2020-12-10  13:37,1180169183511887872,@Tweet_Dec Devil-an Slashin,2019-10-04 17:13:54,,,,everywhere
2020-12-10  13:37,1180169099084783616,@PAVGOD Casper the Friendly Corgi,2019-10-04 17:13:34,,,,everywhere
2020-12-10  13:37,1180168873326321671,@EwdatsGROSS 1984 is spooky enough,2019-10-04 17:12:40,,,,everywhere
2020-12-10  13:37,1180168787271802880,@Clariiita686 Scariiita,2019-10-04 17:12:20,,,,everywhere
2020-12-10  13:38,1180168548162920452,@AlphaWings Luke the Spook,2019-10-04 17:11:23,,,,everywhere
2020-12-10  13:38,1180168477438599168,@mamakittyy Devil Devan,2019-10-04 17:11:06,,,,everywhere
2020-12-10  13:38,1180163579561091072,"It’s October 4th

Reply if you need a spooky name
Like if your Twitter name is already ghastly
RT if you respect and revere candy corn",2019-10-04 16:51:38,,,,everywhere
2020-12-10  13:38,1180145724769656833,@uMentalOW Oh so you looked at the replies to our Tweets,2019-10-04 15:40:41,,,,everywhere
2020-12-10  13:38,1180144452020641792,@zachclayton Love this barter system,2019-10-04 15:35:38,,,,everywhere
2020-12-10  13:38,1180143372532666369,@ColeyVance When do interviews start,2019-10-04 15:31:20,,,,everywhere
2020-12-10  13:38,1180140866490552322,@rklau Not blind to the excellence of that Tweet,2019-10-04 15:21:23,,,,everywhere
2020-12-10  13:38,1179880086188761089,@beatricepirate When a Tweet reads your chart,2019-10-03 22:05:08,,,,everywhere
2020-12-10  13:38,1179878937956143104,@cake_hoarder Vibe check,2019-10-03 22:00:34,,,,everywhere
2020-12-10  13:38,1179878572779016193,@lewisblissett Turn on the AC,2019-10-03 21:59:07,,,,everywhere
2020-12-10  13:38,1179877666482208769,@gothworldian That nail art though!,2019-10-03 21:55:31,,,,everywhere
2020-12-10  13:38,1179877099760427014,@Acu4D Fact,2019-10-03 21:53:16,,,,everywhere
2020-12-10  13:38,1179834094471057408,@_lesleyallan Felt it like a weight,2019-10-03 19:02:23,,,,everywhere
2020-12-10  13:38,1179826221749870593,@shinsospuppet The Tweets are top quality,2019-10-03 18:31:06,,,,everywhere
2020-12-10  13:38,1179825441420582913,@solelunastro Suddenly your sign is the superior sign,2019-10-03 18:27:59,,,,everywhere
2020-12-10  13:38,1179823992171044866,@GemmaReacts Whoever sends the DM first wins,2019-10-03 18:22:14,,,,everywhere
2020-12-10  13:38,1179822721783472134,@shctctodorokii Seamless,2019-10-03 18:17:11,,,,everywhere
2020-12-10  13:38,1179796009049833472,@itssRomannn They don't call it spooky season for no reason,2019-10-03 16:31:02,,,,everywhere
2020-12-10  13:38,1179788011267076098,@Jerrypleasure Bookmarked,2019-10-03 15:59:15,,,,everywhere
2020-12-10  13:38,1179782006089142272,@fairycrust More Tweets about people Tweeting about October 3rd than actual October 3rd Tweets,2019-10-03 15:35:24,,,,everywhere
2020-12-10  13:38,1179780596501024768,@alexjkane Patiently waiting to find out where Rose will go next,2019-10-03 15:29:48,,,,everywhere
2020-12-10  13:38,1179181548584620032,@305miami6924 the platform is your oyster,2019-10-01 23:49:23,,,,everywhere
2020-12-10  13:38,1179179201707958273,@byelacey unintentional ghosting,2019-10-01 23:40:04,,,,everywhere
2020-12-10  13:38,1179139386073591808,@huntermoonshot Hope you open your laptop at the pizza parlor,2019-10-01 21:01:51,,,,everywhere
2020-12-10  13:38,1179139326329925634,@MorphineDreamzz Top-notch unboxing 💙,2019-10-01 21:01:37,,,,everywhere
2020-12-10  13:38,1179128077546180608,@s3brhm spook us up,2019-10-01 20:16:55,,,,everywhere
2020-12-10  13:38,1179126853560221700,@dukewindsor388 time to add a drafts column to your excel spreadsheet,2019-10-01 20:12:03,,,,everywhere
2020-12-10  13:38,1179125755348803584,@yomisteryoso building character Tweet by Tweet,2019-10-01 20:07:41,,,,everywhere
2020-12-10  13:38,1179124944497721344,"@erxnk You said: 
Problems ⇜⇜⇜ 🕺",2019-10-01 20:04:28,,,,everywhere
2020-12-10  13:38,1179123343049539584,@shaycalvillo lilChloe looks like she knows how to hit the Tweet button,2019-10-01 19:58:06,,,,everywhere
2020-12-10  13:38,1179121202603970567,@thanigga_allen Get your priorities out in the open early,2019-10-01 19:49:36,,,,everywhere
2020-12-10  13:38,1179119846426103809,@purefro Twitter do your thing 🔜 #WeMetOnTwitter,2019-10-01 19:44:13,,,,everywhere
2020-12-10  13:38,1179116616417718277,@lilsasquatch66 Does that boother you,2019-10-01 19:31:22,,,,everywhere
2020-12-10  13:38,1179115437491138561,@SMii7Y Turn them into trading cards,2019-10-01 19:26:41,,,,everywhere
2020-12-10  13:38,1179114387363258372,@Memeulous Get the DM group with your roommates ready,2019-10-01 19:22:31,,,,everywhere
2020-12-10  13:38,1179110749274300416,@carrotflowrs Erase our memory so we can discover him for the first time again too,2019-10-01 19:08:04,,,,everywhere
2020-12-10  13:38,1179108929592160256,@CaseyExplosion goose like no one is watching,2019-10-01 19:00:50,,,,everywhere
2020-12-10  13:38,1179104586222600192,@georgeciveris did Kendall Roy write this?,2019-10-01 18:43:34,,,,everywhere
2020-12-10  13:38,1179103709717884928,@eboyjeons *chicken noodle soup with a DM on the side,2019-10-01 18:40:05,,,,everywhere
2020-12-10  13:38,1179064411287425024,Get your search on. DM search is rolling out to everyone on iOS today.,2019-10-01 16:03:56,,,,everywhere
2020-12-10  13:38,1178809415958290433,"@JustJoeyJoeyJo weird, our Twitter brand is Twitter",2019-09-30 23:10:40,,,,everywhere
2020-12-10  13:38,1178807060747579392,"@DesignationSix are you ready, Tweets? Start walkin'",2019-09-30 23:01:19,,,,everywhere
2020-12-10  13:38,1178806442163236864,"@spongefacts_alt You: 

https://t.co/XVHEDZteza",2019-09-30 22:58:51,,,,everywhere
2020-12-10  13:38,1178805281427316736,"@ecareyo you're doing amazing, sweetie",2019-09-30 22:54:14,,,,everywhere
2020-12-10  13:38,1178804419636285440,@wonhostiddys a job that requires double iced coffees tbh,2019-09-30 22:50:49,,,,everywhere
2020-12-10  13:38,1178784653030768640,@UpIsNotJump embrace the gifdom,2019-09-30 21:32:16,,,,everywhere
2020-12-10  13:38,1178770957692895232,@RealJFairclough stayin' alive stayin' alive,2019-09-30 20:37:51,,,,everywhere
2020-12-10  13:38,1178769002186846208,@234cara ? https://t.co/jMxwElMU87,2019-09-30 20:30:05,,,,everywhere
2020-12-10  13:38,1178766309842178050,@JaneeDoee13 Set their alarm and tell them to wake up,2019-09-30 20:19:23,,,,everywhere
2020-12-10  13:38,1178763827275554816,@ExtendoBans Every Tweet is a test,2019-09-30 20:09:31,,,,everywhere
2020-12-10  13:38,1178763279042134016,"@hydratedangel ""We could hear people getting bored with us, but we couldn't stop""",2019-09-30 20:07:20,,,,everywhere
2020-12-10  13:38,1178762086811410433,@poIarizetruce From the header to the heart,2019-09-30 20:02:36,,,,everywhere
